column,value,count,pct,status
job_id,AIJOB1110,1,0.06666666666666667,OBSERVED
job_id,AIJOB1111,1,0.06666666666666667,OBSERVED
job_id,AIJOB1112,1,0.06666666666666667,OBSERVED
job_id,AIJOB1113,1,0.06666666666666667,OBSERVED
job_id,AIJOB0857,1,0.06666666666666667,OBSERVED
job_id,AIJOB1115,1,0.06666666666666667,OBSERVED
job_id,AIJOB1116,1,0.06666666666666667,OBSERVED
job_id,AIJOB1117,1,0.06666666666666667,OBSERVED
job_id,AIJOB0861,1,0.06666666666666667,OBSERVED
job_id,AIJOB0978,1,0.06666666666666667,OBSERVED
job_id,AIJOB1120,1,0.06666666666666667,OBSERVED
job_id,AIJOB1121,1,0.06666666666666667,OBSERVED
job_id,AIJOB1122,1,0.06666666666666667,OBSERVED
job_id,AIJOB1123,1,0.06666666666666667,OBSERVED
job_id,AIJOB1012,1,0.06666666666666667,OBSERVED
job_id,AIJOB1125,1,0.06666666666666667,OBSERVED
job_id,AIJOB1126,1,0.06666666666666667,OBSERVED
job_id,AIJOB1127,1,0.06666666666666667,OBSERVED
job_id,AIJOB1029,1,0.06666666666666667,OBSERVED
job_id,AIJOB1129,1,0.06666666666666667,OBSERVED
job_id,AIJOB1130,1,0.06666666666666667,OBSERVED
job_id,AIJOB1131,1,0.06666666666666667,OBSERVED
job_id,AIJOB1132,1,0.06666666666666667,OBSERVED
job_id,AIJOB1030,1,0.06666666666666667,OBSERVED
job_id,AIJOB1134,1,0.06666666666666667,OBSERVED
job_id,AIJOB1135,1,0.06666666666666667,OBSERVED
job_id,AIJOB1136,1,0.06666666666666667,OBSERVED
job_id,AIJOB1034,1,0.06666666666666667,OBSERVED
job_id,AIJOB1138,1,0.06666666666666667,OBSERVED
job_id,AIJOB1043,1,0.06666666666666667,OBSERVED
job_id,AIJOB1140,1,0.06666666666666667,OBSERVED
job_id,AIJOB1141,1,0.06666666666666667,OBSERVED
job_id,AIJOB1142,1,0.06666666666666667,OBSERVED
job_id,AIJOB1143,1,0.06666666666666667,OBSERVED
job_id,AIJOB1046,1,0.06666666666666667,OBSERVED
job_id,AIJOB1145,1,0.06666666666666667,OBSERVED
job_id,AIJOB1146,1,0.06666666666666667,OBSERVED
job_id,AIJOB1147,1,0.06666666666666667,OBSERVED
job_id,AIJOB1148,1,0.06666666666666667,OBSERVED
job_id,AIJOB1062,1,0.06666666666666667,OBSERVED
job_id,AIJOB1150,1,0.06666666666666667,OBSERVED
job_id,AIJOB1151,1,0.06666666666666667,OBSERVED
job_id,AIJOB1152,1,0.06666666666666667,OBSERVED
job_id,AIJOB1153,1,0.06666666666666667,OBSERVED
job_id,AIJOB1154,1,0.06666666666666667,OBSERVED
job_id,AIJOB1155,1,0.06666666666666667,OBSERVED
job_id,AIJOB1156,1,0.06666666666666667,OBSERVED
job_id,AIJOB1157,1,0.06666666666666667,OBSERVED
job_id,AIJOB1158,1,0.06666666666666667,OBSERVED
job_id,AIJOB1159,1,0.06666666666666667,OBSERVED
job_id,AIJOB1081,1,0.06666666666666667,OBSERVED
job_id,AIJOB1161,1,0.06666666666666667,OBSERVED
job_id,AIJOB1083,1,0.06666666666666667,OBSERVED
job_id,AIJOB1163,1,0.06666666666666667,OBSERVED
job_id,AIJOB1164,1,0.06666666666666667,OBSERVED
job_id,AIJOB1165,1,0.06666666666666667,OBSERVED
job_id,AIJOB1166,1,0.06666666666666667,OBSERVED
job_id,AIJOB1133,1,0.06666666666666667,OBSERVED
job_id,AIJOB1167,1,0.06666666666666667,OBSERVED
job_id,AIJOB1169,1,0.06666666666666667,OBSERVED
job_id,AIJOB1170,1,0.06666666666666667,OBSERVED
job_id,AIJOB1171,1,0.06666666666666667,OBSERVED
job_id,AIJOB1172,1,0.06666666666666667,OBSERVED
job_id,AIJOB1173,1,0.06666666666666667,OBSERVED
job_id,AIJOB1179,1,0.06666666666666667,OBSERVED
job_id,AIJOB1175,1,0.06666666666666667,OBSERVED
job_id,AIJOB1176,1,0.06666666666666667,OBSERVED
job_id,AIJOB1177,1,0.06666666666666667,OBSERVED
job_id,AIJOB1178,1,0.06666666666666667,OBSERVED
job_id,AIJOB1190,1,0.06666666666666667,OBSERVED
job_id,AIJOB1180,1,0.06666666666666667,OBSERVED
job_id,AIJOB1181,1,0.06666666666666667,OBSERVED
job_id,AIJOB1182,1,0.06666666666666667,OBSERVED
job_id,AIJOB1224,1,0.06666666666666667,OBSERVED
job_id,AIJOB1184,1,0.06666666666666667,OBSERVED
job_id,AIJOB1230,1,0.06666666666666667,OBSERVED
job_id,AIJOB1270,1,0.06666666666666667,OBSERVED
job_id,AIJOB1187,1,0.06666666666666667,OBSERVED
job_id,AIJOB1188,1,0.06666666666666667,OBSERVED
job_id,AIJOB1189,1,0.06666666666666667,OBSERVED
job_id,AIJOB1275,1,0.06666666666666667,OBSERVED
job_id,AIJOB1313,1,0.06666666666666667,OBSERVED
